label,att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21,att22,att23,att24,att25,att26,att27,att28,att29,att30
1,0.0461276712927085,0.0492989662371093,0.0452631810813184,0.0449955474833041,0.035327108693836,0.0239110835551177,0.0115939902429819,0.0223182070666567,0.0349617021558648,0.0377941051755435,0.0324122194375566,0.0372507207981254,0.029483059526868,0.0279462687720951,0.022069183583001,0.0124811120926445,0.0105150706090155,0.0239093042147922,0.0276446172403757,0.0275734281381103,0.0474043608373893,0.0537974350264989,0.0461770824883636,0.0459873152758455,0.0368598234597824,0.0217510025386248,0.0178409135496528,0.0316582760382885,0.0416693905578905,0.0412662395829936
1,0.045436620037387,0.037950021772026,0.0456598399223426,0.0440480353277269,0.041801879772989,0.0463234667164674,0.0349822912636077,0.0443677628294716,0.0421462404261145,0.0403482091763482,0.0431992110448383,0.0309083697675432,0.0426105531848165,0.0373628713082367,0.0316111338936458,0.0546831332487101,0.0266553697273045,0.0403790383393013,0.0380208160401879,0.0375622242617781,0.0504427852162319,0.043317415216142,0.0509141499164914,0.0519456717768029,0.0435701215494126,0.0786598151122804,0.0484847307912088,0.0574450923602027,0.0535991618030939,0.0511677935198501
1,0.0551977190188029,0.0526081911652457,0.0583529228351175,0.0633366756376918,0.041931030791855,0.0881293198057871,0.0725722638731665,0.0750880394237803,0.0548450262222565,0.0517454836526662,0.0816070505206465,0.111971838085688,0.132350960649809,0.0801618472307443,0.0171941343427749,0.1117227176962688,0.084903703645911,0.1288223610044792,0.0849030573327703,0.1163848840543513,0.0517767276264555,0.0475411807760737,0.0565837109328333,0.0532653077803706,0.0323654842741696,0.0547351147055144,0.0444983443503679,0.0560803746963968,0.0448921249701019,0.0499471877584033
1,0.0456381766535224,0.0508050878390175,0.0457039131269009,0.044143914533946,0.0361665903164655,0.0359257845587464,0.0349260609380885,0.036026139845184,0.0422606439017555,0.0354124861202477,0.0344449225274481,0.0338300564619876,0.0347077541794395,0.0252351150748763,0.0535105123907513,0.0420929511291474,0.048239438370697,0.0627418442838441,0.0564442493106575,0.0272108584058537,0.0415992410891942,0.0439208102961322,0.0417757127519929,0.0350503320341553,0.0352992890203335,0.0269819012793773,0.0283938322565414,0.0355143968790424,0.0397046533504459,0.0306957936888642
1,0.0395338905648494,0.0479625484776696,0.0412525194665181,0.0326158499744231,0.0486899341125134,0.0822133971988079,0.0747863329404834,0.0538981678332591,0.0473401582202123,0.0509626673615105,0.0181149716540336,0.0366858404490385,0.0246409512104116,0.0132522296497641,0.0352153837813635,0.0799308246649453,0.0525371511536733,0.0512769691235433,0.0371308865810799,0.0733569210788056,0.0371280637512226,0.0508280960802311,0.0405821209590788,0.0279003042330064,0.0515288471906019,0.10833429697671,0.0849002486464975,0.0700766651554296,0.0508287409925964,0.0698674737852151
1,0.0418661885515594,0.058420547769793,0.0426320107691912,0.037156012386564,0.0490343368294896,0.0571872518674656,0.05760093970369,0.0494587050372735,0.0526942408802073,0.046949075360246,0.031600846355457,0.0324178555892701,0.0344208144273532,0.0224549752784916,0.0307128102134244,0.0570934461892466,0.0452787917868688,0.0343316316613404,0.0351616809694367,0.049545153912857,0.0431308045972287,0.058958050842205,0.0462889817189493,0.0377175963201543,0.0523715357879042,0.092234908895252,0.0859151875256073,0.0543348055915287,0.0596205866259099,0.0654732930440066
1,0.0422693017838302,0.042701729361145,0.0417549539984821,0.0386054803864649,0.0424777701050548,0.0258149350122728,0.0259889535758869,0.0353209301725993,0.0362887824732995,0.039286763357832,0.0403722164114177,0.0389139796037705,0.0381988544964896,0.0313196890213062,0.0313208219725986,0.0156468359603548,0.019081844756415,0.0349300729471803,0.0266978837732395,0.0188989472938724,0.047107929190673,0.0490337896581549,0.0460278835142494,0.0455074476381845,0.0456924483870631,0.0262386368470452,0.0356329143822402,0.0510658307224122,0.0428143093622288,0.0401139877441878
1,0.0464444031180642,0.0438684432781162,0.0476431341274637,0.0450519470163742,0.0503688973577725,0.0724969424927997,0.0605178878399964,0.0690433850873401,0.0495138242573897,0.0487999715062837,0.0486140587716923,0.0336731452539078,0.0460777418558594,0.0373766685280699,0.0384855010807062,0.0336770539904023,0.0304469074491748,0.040851491986017,0.0319806565198592,0.0375440957751653,0.0517767276264555,0.0499865187318237,0.0510260491470771,0.0525854952936842,0.0558359222434807,0.0593629875860729,0.0584996096103765,0.0657920864434808,0.0523835689984879,0.0557572711828901
1,0.0570405223663268,0.0469867513834755,0.0572951659257196,0.0710634116682918,0.0423227888824155,0.0368221364688948,0.0519779071517739,0.0637912520972331,0.0361972596927867,0.0357906261930941,0.0647561127208311,0.031915739723415,0.0701209019160912,0.0775403754624411,0.0355714267034025,0.0254900692538311,0.0323856534379397,0.0479067997769713,0.0256754116287325,0.018101293882908,0.067487604902422,0.0490337896581549,0.0696759209113597,0.0958935495925891,0.047190561448934,0.0441751502235128,0.0656897790190097,0.0757894367713613,0.03912512654825,0.0371796514936697
-1,0.0389868083210532,0.0304618397231019,0.0385464247066418,0.0319390555775822,0.0420989271163809,0.0291457787103842,0.0234199305787303,0.0321105470916899,0.0431301103166264,0.0382518536847787,0.0230515363009131,0.0247480357383334,0.0246050837414008,0.0162531249634796,0.0463513108660598,0.0196595357161085,0.0227969786954768,0.0414184363620758,0.0374906452985917,0.0208477596047514,0.0373256848490335,0.0305826032647688,0.0371878442979794,0.028440155325375,0.0449433918561276,0.0248642988400915,0.0292253484466554,0.0408780546740006,0.0420792997594437,0.0354415088893694
-1,0.0376622934150204,0.0333255920647585,0.0377398850632259,0.0293277571964379,0.0462791150936798,0.0455346770355369,0.0160537579357203,0.0208876388736991,0.0450063273171375,0.0451844216869628,0.015817504716299,0.0234645020562413,0.0165349032139734,0.0101202607476335,0.022441659255288,0.025557396430941,0.0162167029010975,0.020441494447899,0.0317723751570893,0.0219807900180531,0.0358188239782254,0.0325356978657899,0.0358413235565982,0.0252130454621048,0.0409484236911385,0.0389302276255465,0.0231112588134639,0.0231145087104616,0.0450052033705303,0.0399528677836768
-1,0.0273656297107304,0.0263889475038571,0.0265937716304455,0.0154478321078929,0.0440835477729564,0.0232764664027327,0.0103885526396649,0.0139430026693889,0.0415284616576536,0.0458080211053411,0.0236835532280222,0.030654173610454,0.0228236661138649,0.010830817569042,0.0526176662939459,0.0192825035242927,0.0189576886093513,0.0447571087988667,0.0383805747576996,0.0269026741334357,0.0252707978825687,0.024866228822756,0.0242933229601544,0.0125925265916206,0.0413229519566062,0.016099388081458,0.0108427265555018,0.019763016029115,0.0346302601312184,0.037951074334904
1,0.0441696927359643,0.0302497099200163,0.045175034672202,0.0397278310945593,0.0461930144144358,0.0765484531266703,0.0729939913145602,0.0655240530070126,0.0576822324181513,0.0466505437237883,0.037476895623715,0.0222688386506738,0.0404585050441692,0.0309816571353935,0.0371873138111179,0.0717438399283741,0.0615623479979237,0.0709310408269162,0.0695281058264791,0.0398282850883815,0.0446376654680368,0.0302967845426682,0.046661979154235,0.0392251804818059,0.0433828574166787,0.0834980458510461,0.0770986702745451,0.0759481248718039,0.0659671118499576,0.0485605796133997
1,0.0609276856775101,0.048874706630938,0.0604684366539133,0.0791849444303823,0.0405878601956478,0.0366428660868651,0.0385529169340744,0.0579749513690583,0.0404759496817571,0.0350144439383041,0.0590765011461341,0.0353677863011688,0.0514459063844741,0.0648400346060039,0.0258980143907741,0.0169529831962881,0.0163790609395655,0.032693792352726,0.0205062468981691,0.0180106514498439,0.072057592789299,0.056512712886455,0.0701235178337025,0.1045711560402922,0.0437261749933575,0.0364620287559153,0.0385799055854385,0.0637608787578161,0.0398884057511421,0.0367451158425946
1,0.0479416808379274,0.0453533518997159,0.0484805250140704,0.0510190176151879,0.0482594307162931,0.0522393893234466,0.0535945290104498,0.0615883114057304,0.0456469867807267,0.0419934501950484,0.0689069265934669,0.0282973672650966,0.0652190144846168,0.0707797377441855,0.0331284244998735,0.0253419494641892,0.0261778460847516,0.0355915080525822,0.0277960945951174,0.0253889455012646,0.0653631781009548,0.0501135492749795,0.0660205460455603,0.0885755681182589,0.0563352932641044,0.050177361111025,0.0574113016556684,0.066490314085428,0.0510690325935069,0.046695494009909
1,0.0493525771508754,0.0347892877060496,0.0511249172875651,0.0514758538330555,0.0510577027917249,0.081603877899907,0.0783358722388804,0.094095119170587,0.0695573131896787,0.0491781115791301,0.0893364467238056,0.0306290678171613,0.0869905681741653,0.0768505144707824,0.0439795172469385,0.0511551891681481,0.0356423646801507,0.0754980927451679,0.0437012168430048,0.0674742271729432,0.0549633678286562,0.0339806702941876,0.0568448091375333,0.0584238848852263,0.0482205141789702,0.0553802121373499,0.0471151747133739,0.0809309312256999,0.057472097017769,0.0517048600548867
1,0.0419813637607796,0.0456715466043444,0.0429317085601872,0.036366418923583,0.0453750579616173,0.0669754147262857,0.0500801336655023,0.0589891100410611,0.0515273254286699,0.0459340677962899,0.0217362578309833,0.0308550199567961,0.0252267865375878,0.0145215738744162,0.0243862013679624,0.041136905214186,0.0256048177136881,0.0425838220239745,0.0275310092243193,0.033637406910101,0.0435260467928505,0.0527335542275688,0.0456548860789637,0.0358661070181789,0.0475963004031907,0.0931604834713637,0.0677318849564957,0.0857233118590649,0.0602707874283735,0.0622508938337871
1,0.0535852660897194,0.0429562851248478,0.0538133827656181,0.0617010891786597,0.0406395206031942,0.0382204454487262,0.0523644906397182,0.051923580750022,0.0388285396325279,0.037807373248275,0.0728442212339711,0.0580257647478803,0.0673351951562533,0.0645295971597575,0.058884021721832,0.0366529152186626,0.0485259525562287,0.0601905945915794,0.043417196802864,0.0382239140231463,0.0526413199293782,0.043285657580353,0.0521823411964626,0.0561045246365315,0.0417599015996519,0.0296885057216433,0.042138305751956,0.0472890539318795,0.0330895669253805,0.0362324614227869
1,0.0440545175267441,0.0536052012397484,0.0451309614676437,0.0413070180205213,0.046580467471034,0.0608443676608709,0.0591472736554669,0.0587741889979876,0.044068218816882,0.0433865978318509,0.0374939771622855,0.0317588285153352,0.0418214688665792,0.0300089531371547,0.0286641940158462,0.0411638360850299,0.0341524909153855,0.0341111532928731,0.0334764953979344,0.0268936098901293,0.0500722456578365,0.0582911404906368,0.0556885170881477,0.0507460026826504,0.0512167403027121,0.085685767576401,0.0774655156525366,0.0642369430591438,0.0569208398156802,0.0482188100001946
1,0.050590710649993,0.0319255353643931,0.0506841852419827,0.0538671940352266,0.0423916694258107,0.0414831664016662,0.0347046540313568,0.0534145954863439,0.0397895288279116,0.0407926896128519,0.0512702380194077,0.0258118937291139,0.0556543560817399,0.0421505065903483,0.030822361881744,0.0408406656349021,0.0325384610035566,0.0426468158435366,0.0364492384847419,0.0339183984525998,0.0494299770899511,0.0309954525300253,0.0503173540200344,0.0490664659508369,0.0391694144301668,0.0394350864852438,0.0304359381940274,0.0462099748488702,0.0389555089476073,0.038663908099589
1,0.0536428536943295,0.0532657935548113,0.0550033592886908,0.0613626919802393,0.0458055613578375,0.0676566421779985,0.0814988280493332,0.0835505554947967,0.0499485574648252,0.0411111233584068,0.0709481704526437,0.0460063662089738,0.0666417574220447,0.0724354041241665,0.0342239411830703,0.0454323791138015,0.0496242569341005,0.0364734215264515,0.0380018813708452,0.0413329494772462,0.0571866051790288,0.0540038596591272,0.059866088363347,0.0667815795744887,0.0465351369843655,0.0596995601592044,0.0749954234407272,0.058651121923566,0.0486802513844555,0.0477598622338906
1,0.0340918619291928,0.0396682731770199,0.0343462483122409,0.0248496342706741,0.0477428266408288,0.0543547798313968,0.0428053353014609,0.0348037764127039,0.0526484794899509,0.0517388496163005,0.041209211801373,0.0323237088644222,0.0415464849374965,0.0282843006580078,0.0304060655421292,0.0459709965306811,0.0401597383387014,0.0328827738114123,0.0430385034160095,0.0513670668174461,0.0415498358147415,0.0446512359192783,0.0445358937731068,0.0355381974657773,0.0510918975475562,0.0809877754097735,0.0850592149769605,0.0490663606568361,0.0672957830549921,0.0684515711019368
1,0.0490070515232146,0.0508687267799432,0.0497145747417013,0.0507201000899165,0.0515312565275672,0.0536376983032781,0.0849429354873818,0.0807968796304184,0.0514358026481572,0.0423384200860661,0.0513214826351193,0.0438723737790896,0.0478113361913808,0.0467587780146286,0.0452886596833588,0.0415004719705797,0.0481534841150374,0.0350245636765234,0.0398006749584039,0.0349335937029182,0.0515791065286446,0.050955126623387,0.0507649509423771,0.0537451754180316,0.0509982654811892,0.0499109078239626,0.0683310657405485,0.0586193843034775,0.0498958441890616,0.0414127122743672
1,0.0554856570418535,0.0561507588767764,0.0563696286299964,0.0655362574274247,0.0404716242786683,0.0616331573418015,0.0582335308657805,0.0509967337517678,0.0423979280725246,0.0415357016858132,0.0474695956874676,0.0190239148675852,0.0421801435566871,0.0470278238013755,0.0274700808311616,0.0446783147301699,0.0333980035601519,0.0303724701018629,0.0292161947958217,0.0353142919217875,0.0596568689016651,0.0490655472939438,0.0602017860551041,0.0725000022566155,0.047096929382567,0.0924172190390316,0.0744818399115391,0.0566516518579899,0.0519029857966669,0.0548296108041905
1,0.0464444031180642,0.0379288087917175,0.047158328877323,0.0455257030941628,0.0447723532069089,0.0558965051168519,0.0475849129705895,0.0520646226845389,0.0457156288661112,0.0432207469227078,0.0285261694127639,0.0215188030760527,0.0260995616168503,0.0241658305378052,0.0229236865958946,0.0386188687902734,0.0254424596752201,0.0285582480984746,0.0322457418906574,0.0345982167005809,0.0499240298344783,0.043285657580353,0.0494967596624059,0.0504260909242097,0.0451306559888615,0.0813944672689741,0.0644914174509042,0.0591589238449822,0.0603555962286949,0.0602002761545564
1,0.0482008250586729,0.0457988244861958,0.0485245982186286,0.0490393940044283,0.0413713763767687,0.0479010460783285,0.0473740492498927,0.0404185886629973,0.0433817979630365,0.0375221096845487,0.0394156502514687,0.0288622476141836,0.0359631155948171,0.0311748182130579,0.0316385218107257,0.0336501231195583,0.0352889971846615,0.0376388071883503,0.0528087927968546,0.0241562084115923,0.0494299770899511,0.0460803295297815,0.0497951576106344,0.049146443890447,0.0487823065771718,0.0537814924149751,0.0661422216518659,0.0575403052204682,0.0687375326604551,0.0421499581542811
1,0.0410311682847126,0.0460745932302071,0.0412657414278855,0.0357009044333561,0.0422883486107179,0.0393677758937161,0.0463548745998579,0.0375977499726585,0.0431301103166264,0.0406334727400744,0.0244266001558397,0.0319785042066469,0.0317666217205548,0.0171844373022189,0.0321972353191561,0.0403289790888664,0.0459855267778471,0.0365679122557947,0.0383995094270424,0.0364563865783957,0.0392524905526898,0.0482080911276419,0.0433423019801927,0.0319751802561444,0.0451306559888615,0.059433106872142,0.0634153376754625,0.0459243362680736,0.0507580669923286,0.0495077696842824
-1,0.0375183244034951,0.0390743097283801,0.0364088742855669,0.0295420754221041,0.0386721200824675,0.0135026451744749,0.0090038808737555,0.0196316940282388,0.0335659797530456,0.0388953552122541,0.0157064747155906,0.0734972098645407,0.0139883129142074,0.0097684316418876,0.023838443026364,0.0065967168132339,0.0128262850389717,0.0366624029851378,0.0505745018144133,0.016107160355497,0.0328545075110619,0.0362195836173093,0.0315033633842261,0.0218299786165948,0.030277489194187,0.0064776196470605,0.0059098790394429,0.0159100689503699,0.0280858477064208,0.0301196677694613
1,0.0431619096552871,0.0534567103775884,0.042107539634948,0.0394119937093669,0.0404113538031975,0.018396726603885,0.0084275200371841,0.0194705032459337,0.0358082878756076,0.0365137361569583,0.1036849391230401,0.0686643446556854,0.0965671824000458,0.0731252651158252,0.0377022066522204,0.0147311863516594,0.0173627596432245,0.0603795760502657,0.0149243063759343,0.0158986827594495,0.0370292532023171,0.0400146210940901,0.0356361749671911,0.027944292099792,0.0292974735662132,0.0071956411364077,0.0029323173880786,0.0092007360636589,0.0221209620838191,0.0268728564440128
1,0.0388140455072229,0.0441654250024361,0.0389607128294893,0.0315386188927847,0.0437391450559802,0.0449968658894478,0.0373580225167922,0.0365298610398874,0.0393547956204761,0.042583879431598,0.0181918385776009,0.0185594576916692,0.018471746540556,0.0127762255655196,0.0293981901935881,0.0301491099098404,0.0291193917228776,0.0397491001436803,0.0260730396849296,0.0288877434175403,0.0383631956125407,0.0413166841614375,0.0400226248061504,0.0296078332436834,0.0502492089502538,0.0592507967283624,0.0615077417099067,0.0716635461598551,0.0396763837503388,0.0522907508203811
1,0.0386988702980026,0.0457776115058872,0.0379822876882962,0.031752937118451,0.0351376871994991,0.0216235934804191,0.0109297695227868,0.0136407699525669,0.0408191601086799,0.0370643611753136,0.0203697347453419,0.0259374226955776,0.0187945537616531,0.0141628461587537,0.0179664736044287,0.0148389098350353,0.0132751572629714,0.0216730236203379,0.0261298436929578,0.0116566168920479,0.0393513011015952,0.0480334241308026,0.0382322371167792,0.0315073093094249,0.0341444935351414,0.0286507402878211,0.0254957537704086,0.0352922335384228,0.0423195913603542,0.0348897950851955
1,0.0315292135240423,0.0452897129587902,0.0316886340773787,0.020929866722304,0.0528227667162281,0.0436702650624283,0.0366902874012522,0.0380746060369777,0.0433589172679083,0.0455758298325406,0.0202074601289219,0.0448138410275679,0.0217835095125521,0.0117069410284486,0.044171232666498,0.0237530280843941,0.024783477048497,0.0326622954429449,0.0256943462980752,0.0275552996514975,0.0317181861986492,0.056115742439093,0.0325328363056145,0.0205543304798126,0.059581204898158,0.037836366762869,0.049193965188659,0.0451943710060379,0.0418955473587474,0.046900555777832
1,0.0549097809957522,0.0526294041455543,0.0565459214482294,0.0622650845093604,0.0390940134107634,0.0785204273289967,0.0740483099180444,0.0669008909392018,0.0528544057461046,0.0420796926678028,0.0837934874576727,0.0522828145321626,0.1055699171217537,0.0723664180250006,0.0358672162078657,0.1354622803452409,0.0928592475308428,0.0830888480024,0.1009785916047422,0.0693052043208387,0.0595086530783069,0.0526700389559908,0.0661697450196746,0.0660217891481921,0.0389197289198549,0.1043935930996284,0.088556474247146,0.0791218868806549,0.0660095162501183,0.0506795512152713
1,0.0382381694611216,0.0430199240657735,0.0384847222202602,0.0307490254298037,0.0448154035465309,0.051486453718922,0.0346062509616983,0.0413588682264436,0.0451664921830348,0.0449920346323567,0.031635009432598,0.0258872111089921,0.0290167824297277,0.0216133448686679,0.0277823030858727,0.0289102898510171,0.020867783179563,0.0301110457506802,0.0325486966001409,0.030066095047374,0.0429331834994178,0.0444606901045446,0.0421860099308071,0.0362779934071713,0.0477523538471356,0.0522248442642418,0.0448040488320275,0.0473525291720566,0.0528500174002553,0.0501424846802347
1,0.037921437635766,0.0462655100529842,0.0376473313336536,0.0299763518267437,0.0418190999088378,0.0375392179970134,0.0290253911539216,0.035273916194427,0.0399496936938089,0.0409784426310922,0.0165520108748312,0.0192153465414424,0.0159490678867972,0.0099960857691349,0.0183499044435476,0.0186361626240371,0.013867286579737,0.021584832272951,0.0210742869784507,0.0155904984870314,0.0400923802183861,0.0474617866866013,0.0393512294226362,0.029619829934625,0.0469096652498332,0.0547491385627283,0.045586652305076,0.0510023554822352,0.0521998165977916,0.0469591448543815
1,0.0537004412989397,0.0373348453430776,0.0545185540385501,0.0606858975833984,0.0473123232446085,0.0604499728204056,0.0693741641092642,0.0677672913940916,0.0436334856094465,0.0401292859762792,0.0537128980349917,0.0208158408638556,0.0513263481544381,0.0493664525630986,0.0344759100202056,0.0537809490754366,0.0530433262147794,0.0533872620788734,0.0459733771641316,0.0320421000881722,0.0563714181505589,0.0338536397510318,0.0561734137540191,0.0626627156845651,0.0524027464766932,0.0713814332183112,0.0898159767115835,0.0754720605704762,0.0536981054034688,0.0448450556755556
-1,0.0235994003692284,0.0357226588396265,0.0227902540770689,0.0113870657268477,0.0370232920749439,0.0213080776080469,0.0055808598077766,0.0039740244120796,0.0404759496817571,0.043141138486319,0.0133492223928592,0.0300233905539735,0.0130796703659341,0.0056603094365598,0.0491229680745479,0.022164106704599,0.015166150887481,0.018636721517445,0.0487378388881692,0.02340387621716,0.0221434440097112,0.0348698840962785,0.0213578331444564,0.0096853284867911,0.0404802633593038,0.019030374239145,0.0084129873352715,0.0081375257906939,0.0438885541662992,0.0361738723462375
1,0.037921437635766,0.0395834212557857,0.0378941412791797,0.0301511903792609,0.0498522932823082,0.0441363680557054,0.0430864869290567,0.0492975142549685,0.0486901192327751,0.0449588644505281,0.0245205486179776,0.0280463093321691,0.0226801962378218,0.0167291290477241,0.0357795748732099,0.0314552571457736,0.0277441236323252,0.0382687453839712,0.0330031286643663,0.0330210383652649,0.0387090325337098,0.0443812960150722,0.0383441363473649,0.03036762366998,0.0557422901771138,0.0584233891527474,0.0612142654075135,0.0662681507448084,0.0551257202088782,0.0575637677098313
-1,0.0346965317775991,0.0310345901914332,0.034394728837255,0.0253403102083837,0.0443849001503106,0.0325985262682757,0.0231668941138941,0.018463060856527,0.0383251643397078,0.0400894817580849,0.0225134678359418,0.0228902070346695,0.0220943609106456,0.0137075379042589,0.0300609777869222,0.0192151763471827,0.022176197960158,0.0178272509360721,0.0270387078214085,0.0219535972881338,0.0339908288234746,0.032869153041574,0.0335250094834743,0.0232975738084413,0.0466287690507324,0.0302354361529821,0.0372959467624683,0.0207817936339562,0.0388282957471252,0.0405289937030797
-1,0.0388428393095279,0.047304946088104,0.0383040220815714,0.0316401380523109,0.0376776572371987,0.0276004680172884,0.0166968922838457,0.0227279003050154,0.0413911774868845,0.0379334199392238,0.0199683185889347,0.0424601729063721,0.0207433529112392,0.0139351920315063,0.0244026341182104,0.0186092317531931,0.0200082406229677,0.0372923411807587,0.0310717923914085,0.0177296599073451,0.0374244953979389,0.050526398540236,0.0369267460932795,0.027944292099792,0.0362668203727918,0.023994819692835,0.0279047050858861,0.0406876289534695,0.0405810109537665,0.0337717202077102
-1,0.0338615115107523,0.0458200374665043,0.0329314984459212,0.0241333602006841,0.0371825783315454,0.0178051343431871,0.005823353086578,0.0074886550945899,0.0342066392166348,0.0390612061213973,0.0346926048367206,0.0379725123552922,0.0315035936144757,0.019640342432524,0.0320822060674205,0.0131395718847799,0.0111549522900364,0.0234494493319889,0.0455568144385917,0.0160346464090457,0.0320640231198183,0.0408403196246031,0.0309513271800033,0.0206543029043254,0.0338635973360406,0.0120815529897004,0.0067536234088233,0.0117905258628813,0.0343899685303079,0.0320433424495015
