att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,label
0.0,0.0267465297632395,0.0267465297632395,0.0,0.0,0.0646312277943802,0.0242678419058144,0.004833977501923,0.0,0.0,0.0140775272573745,0.0,0.0,0.0476076460594787,0.0040331630247781,-1
0.0471404520791031,0.0322702696056477,0.0322702696056477,0.0790569415042094,0.0790569415042094,0.0502687327289623,0.0,0.0024169887509615,0.0,0.0,0.0140775272573745,0.0533760512683623,0.0,0.0412599599182148,0.0036598575542451,-1
0.0471404520791031,0.0634706780207659,0.0634706780207659,0.0,0.0,0.0359062376635445,0.0485356838116289,0.1393635713804416,0.0,0.0,0.0774263999155602,0.0,0.0,0.0047607646059478,0.002195914532547,-1
0.0471404520791031,0.0397360400873868,0.0397360400873868,0.0,0.0,0.0,0.0,0.0435057975173074,0.0,0.0,0.0844651635442475,0.0,0.0,0.0,0.0016176570389763,-1
0.0471404520791031,0.0336308539457777,0.0336308539457777,0.0,0.0,0.0,0.0242678419058144,0.0515785399455189,0.0,0.0,0.0774263999155602,0.0533760512683623,0.0,0.0,0.0167109095926837,-1
0.0471404520791031,0.034503023394579,0.034503023394579,0.0,0.0,0.0143624950654178,0.0242678419058144,0.0072509662528845,0.0,0.0,0.0070387636286872,0.0533760512683623,0.0,0.0380861168475829,0.0007319715108489,-1
0.0471404520791031,0.0460272890447401,0.0460272890447401,0.0,0.0,0.0143624950654178,0.0,0.0833861119081726,0.0,0.0,0.0422325817721237,0.0,0.0,0.0111084507472116,0.0,-1
0.0471404520791031,0.0656104004018251,0.0656104004018251,0.0790569415042094,0.0790569415042094,0.0,0.0,0.2755367176096142,0.0,0.0,0.2815505451474919,0.0533760512683623,0.0,0.0,0.0001097957266272,-1
0.0471404520791031,0.0631799548711655,0.0631799548711655,0.0,0.0,0.0,0.0242678419058144,0.025378381885096,0.0,0.0,0.0774263999155602,0.0,0.0,0.0,0.0020787990908112,-1
0.0,0.0476785965344705,0.0476785965344705,0.0790569415042094,0.0790569415042094,0.0071812475327089,0.0242678419058144,0.0012084943754807,0.0,0.0,0.1618915634598078,0.0,0.0,0.072204929856876,0.0090471678740941,-1
0.0471404520791031,0.0371195317409829,0.0371195317409829,0.0,0.0,0.0502687327289623,0.0242678419058144,0.0583944482232304,0.0,0.0,0.0211162908860618,0.0533760512683623,0.0,0.0493532597483262,0.002195914532547,-1
0.0471404520791031,0.0482600428336714,0.0482600428336714,0.0,0.0,0.0215437425981267,0.0728035257174434,0.0338378425134613,0.0573539334676404,0.0522708373489316,0.0,0.0533760512683623,0.0,0.0342775051628246,0.0,-1
0.0471404520791031,0.0278163909537691,0.0278163909537691,0.0,0.0,0.0,0.0,0.0015952125756346,0.0573539334676404,0.0522708373489316,0.0,0.0533760512683623,0.0,0.0158692153531595,0.0,-1
0.0,0.0299444844088443,0.0299444844088443,0.0,0.0,0.0,0.0242678419058144,0.0084594606283653,0.0,0.0522708373489316,0.0,0.0,0.0,0.0779178473840134,0.0,-1
0.0471404520791031,0.0302352075584447,0.0302352075584447,0.0,0.0,0.0071812475327089,0.0,0.0169189212567306,0.0,0.0522708373489316,0.0,0.0,0.0,0.0444338029888467,0.0,-1
0.0471404520791031,0.0435154410321924,0.0435154410321924,0.0,0.0,0.0143624950654178,0.0,0.0003867182001538,0.0,0.0522708373489316,0.0,0.0,0.0,0.0634768614126382,0.0424543476292448,-1
0.0471404520791031,0.0406082095361881,0.0406082095361881,0.0,0.0,0.0143624950654178,0.0,0.0,0.0,0.0522708373489316,0.0,0.0,0.0,0.0379274246940513,0.001463943021698,-1
0.0471404520791031,0.0398290714952589,0.0398290714952589,0.0,0.0,0.0502687327289623,0.0242678419058144,0.0716878863535188,0.0,0.0522708373489316,0.0,0.0,0.0,0.0,0.0,-1
0.0471404520791031,0.0271302843207121,0.0271302843207121,0.0790569415042094,0.0790569415042094,0.0143624950654178,0.0,0.0080727424282114,0.0,0.0522708373489316,0.0,0.0,0.0,0.0253907445650553,0.002195914532547,-1
0.0471404520791031,0.0269442215049678,0.0269442215049678,0.0,0.0,0.0502687327289623,0.0,0.0008217761753269,0.0,0.0522708373489316,0.0,0.0533760512683623,0.0,0.0,0.0,-1
0.0471404520791031,0.0515510288871483,0.0515510288871483,0.0,0.0,0.0215437425981267,0.0242678419058144,0.0483397750192305,0.0,0.0522708373489316,0.0,0.0,0.0,0.0507814891301106,0.0,-1
0.0471404520791031,0.0408989326857885,0.0408989326857885,0.0,0.0,0.0646312277943802,0.0242678419058144,0.0555907412721151,0.0573539334676404,0.0522708373489316,0.0,0.0,0.1280368799328959,0.1128301211609645,0.0,-1
0.0471404520791031,0.0502951048808744,0.0502951048808744,0.0,0.0,0.0071812475327089,0.0242678419058144,0.0580077300230766,0.0,0.0,0.0774263999155602,0.0533760512683623,0.0,0.0126953722825276,0.0,-1
0.0471404520791031,0.0659941549592976,0.0659941549592977,0.0,0.0,0.0574499802616713,0.0,0.0120849437548076,0.0,0.0,0.0281550545147491,0.0,0.0,0.0317384307063191,0.0,-1
0.0471404520791031,0.0368288085913825,0.0368288085913825,0.0,0.0,0.0718124753270891,0.0,0.0290038650115383,0.0,0.0,0.0633488726581856,0.0533760512683623,0.0,0.0396730383828989,0.0053433920291979,-1
0.0,0.0272349446545683,0.0272349446545683,0.0790569415042094,0.0790569415042094,0.0071812475327089,0.0,0.0145019325057691,0.0,0.0,0.0140775272573745,0.0,0.0,0.0126953722825276,0.0029278860433961,-1
0.0,0.0237462668593631,0.0237462668593631,0.0,0.0,0.0071812475327089,0.0,0.015323708681096,0.0,0.0,0.0070387636286872,0.0533760512683623,0.0,0.0,0.0,-1
0.0471404520791031,0.0310143455993739,0.0310143455993739,0.0,0.0,0.0502687327289623,0.0,0.0414755269664997,0.0,0.0,0.0070387636286872,0.0,0.0,0.0190430584237914,0.0,-1
0.0471404520791031,0.0397360400873868,0.0397360400873868,0.0,0.0,0.0502687327289623,0.0,0.014888650705923,0.0,0.0,0.0070387636286872,0.0,0.0,0.0825199198364297,0.3659857554245256,-1
0.0,0.0418641335424619,0.0418641335424619,0.0,0.0,0.0,0.0,0.0193359100076922,0.0,0.0,0.0774263999155602,0.0533760512683623,0.0,0.0,0.0033377900894715,-1
0.0471404520791031,0.0296537612592438,0.0296537612592438,0.0,0.0,0.0574499802616713,0.0,0.0024169887509615,0.0,0.0,0.0211162908860618,0.0533760512683623,0.0,0.0412599599182148,0.1105862558590746,-1
0.0471404520791031,0.0225833742609614,0.0225833742609614,0.0,0.0,0.0143624950654178,0.0242678419058144,0.0141152143056153,0.0,0.0,0.049271345400811,0.0533760512683623,0.0,0.0126953722825276,0.0216224384304808,-1
0.0471404520791031,0.0408989326857885,0.0408989326857885,0.0,0.0,0.0646312277943802,0.0242678419058144,0.0157104268812499,0.0,0.0,0.0070387636286872,0.0,0.0,0.0817264590687717,0.0036598575542451,-1
0.0471404520791031,0.0375963177063276,0.0375963177063276,0.0,0.0,0.078993722859798,0.0728035257174434,0.015323708681096,0.0,0.0522708373489316,0.0,0.0,0.1280368799328959,0.0666507044832701,0.0,1
0.0,0.0448643964463384,0.0448643964463384,0.0,0.0,0.0502687327289623,0.0,0.1305173925519225,0.0,0.0522708373489316,0.0,0.0,0.0,0.1555183104609638,0.0,1
0.0471404520791031,0.0514579974792761,0.0514579974792761,0.0,0.0,0.0574499802616713,0.0,0.1039305162913456,0.0,0.0522708373489316,0.0,0.0533760512683623,0.1280368799328959,0.0634768614126382,0.0,1
0.0471404520791031,0.0521324751863491,0.0521324751863491,0.0790569415042094,0.0790569415042094,0.0,0.0,0.0157104268812499,0.0573539334676404,0.0522708373489316,0.0,0.0533760512683623,0.0,0.0253907445650553,1.4639430216981026e-05,1
0.0471404520791031,0.0240369900089635,0.0240369900089635,0.0,0.0,0.0071812475327089,0.0,0.0036254831264422,0.0,0.0,0.0070387636286872,0.0533760512683623,0.0,0.0253907445650553,0.0,1
0.0471404520791031,0.0396313797535306,0.0396313797535306,0.0,0.0,0.0287249901308356,0.0,0.0012084943754807,0.0,0.0522708373489316,0.0,0.0,0.0,0.0703006240144968,0.0,1
0.0,0.0222926511113609,0.022292651111361,0.0790569415042094,0.0790569415042094,0.0287249901308356,0.0,0.0056557536772499,0.0,0.0522708373489316,0.0,0.0,0.0,0.0253907445650553,0.0,1
0.0471404520791031,0.0251998826073653,0.0251998826073653,0.0790569415042094,0.0790569415042094,0.0430874851962534,0.0,0.0241698875096152,0.0,0.0,0.0070387636286872,0.0533760512683623,0.0,0.0285645876356872,0.0001463943021697,1
0.0471404520791031,0.025002190865637,0.025002190865637,0.0,0.0,0.0,0.0,0.0024169887509615,0.0,0.0522708373489316,0.0,0.0533760512683623,0.0,0.0222169014944233,0.0,1
0.0471404520791031,0.0576562150287573,0.0576562150287573,0.0,0.0,0.0359062376635445,0.0485356838116289,0.0,0.0,0.0,0.0070387636286872,0.0533760512683623,0.0,0.0149170624319699,0.0,1
0.0,0.0321772381977756,0.0321772381977756,0.0,0.0,0.0574499802616713,0.0,0.0193359100076922,0.0,0.0522708373489316,0.0,0.0533760512683623,0.1280368799328959,0.0583987124996272,0.0,1
0.0471404520791031,0.0463180121943405,0.0463180121943405,0.0,0.0,0.0574499802616713,0.0,0.0024169887509615,0.0,0.0522708373489316,0.0,0.0533760512683623,0.1280368799328959,0.0457033402170995,0.0,1
0.0471404520791031,0.0316888233064469,0.0316888233064469,0.0,0.0,0.0287249901308356,0.0,0.0043989195267499,0.0,0.0522708373489316,0.0,0.0,0.0,0.0317384307063191,0.0,1
0.0471404520791031,0.0432247178825919,0.0432247178825919,0.0,0.0,0.0,0.0728035257174434,0.0483397750192305,0.0,0.0522708373489316,0.0,0.0,0.1280368799328959,0.0444338029888467,0.0,1
0.0471404520791031,0.0298514530009721,0.0298514530009721,0.0790569415042094,0.0790569415042094,0.0287249901308356,0.0,0.0386718200153844,0.0,0.0522708373489316,0.0,0.0533760512683623,0.0,0.0298341248639399,0.0,1
0.0471404520791031,0.0395383483456585,0.0395383483456585,0.0,0.0,0.0287249901308356,0.0,0.0096679550038461,0.0,0.0522708373489316,0.0,0.0,0.0,0.0380861168475829,0.0,1
0.0,0.0569817373216843,0.0569817373216843,0.0,0.0,0.0861749703925069,0.0970713676232579,0.0,0.0,0.0522708373489316,0.0,0.0,0.0,0.0158692153531595,0.0001976323079291,1
0.0471404520791031,0.0726807874001075,0.0726807874001076,0.0790569415042094,0.0790569415042094,0.0,0.0242678419058144,0.0483397750192305,0.0,0.0522708373489316,0.0,0.0533760512683623,0.0,0.0177735211955387,0.0,1
0.0471404520791031,0.036538085441782,0.036538085441782,0.0,0.0,0.0,0.0,0.004833977501923,0.0,0.0522708373489316,0.0,0.0533760512683623,0.0,0.0190430584237914,0.0,1
0.0471404520791031,0.060854169674362,0.060854169674362,0.0790569415042094,0.0790569415042094,0.0,0.0242678419058144,0.0914588543363841,0.0,0.0522708373489316,0.0,0.0,0.0,0.0317384307063191,0.0007319715108489,1
0.0471404520791031,0.0334331622040494,0.0334331622040494,0.0790569415042094,0.0790569415042094,0.0,0.0,0.0145019325057691,0.0,0.0522708373489316,0.0,0.0,0.0,0.0,0.0016469358994102,1
0.0,0.0332354704623211,0.0332354704623212,0.0,0.0,0.0215437425981267,0.0728035257174434,0.004833977501923,0.0,0.0522708373489316,0.0,0.0,0.0,0.0271363582539028,0.0,1
0.0471404520791031,0.0267465297632395,0.0267465297632395,0.0790569415042094,0.0790569415042094,0.0287249901308356,0.0,0.0012084943754807,0.0,0.0522708373489316,0.0,0.0533760512683623,0.0,0.0285645876356872,7.319715108490513e-06,1
0.0,0.0261650834640387,0.0261650834640387,0.0790569415042094,0.0790569415042094,0.0071812475327089,0.0,0.0290038650115383,0.0,0.0522708373489316,0.0,0.0,0.0,0.0425294971464676,0.0,1
0.0,0.033142439054449,0.033142439054449,0.0,0.0,0.0071812475327089,0.0,0.0096679550038461,0.0,0.0,0.0140775272573745,0.0,0.0,0.0265015896397764,0.0036598575542451,1
0.0471404520791031,0.0436084724400645,0.0436084724400645,0.0790569415042094,0.0790569415042094,0.0,0.0728035257174434,0.0024169887509615,0.0,0.0522708373489316,0.0,0.0,0.0,0.0260255131791816,0.0029278860433961,1
0.0471404520791031,0.0409919640936606,0.0409919640936606,0.0790569415042094,0.0790569415042094,0.0,0.0,0.0386718200153844,0.0,0.0522708373489316,0.0,0.0533760512683623,0.0,0.0126953722825276,0.0,1
0.0471404520791031,0.0217112048121601,0.0217112048121601,0.0,0.0,0.0071812475327089,0.0,0.0036254831264422,0.0,0.0,0.0140775272573745,0.0533760512683623,0.0,0.0,0.0002781491741225,1
0.0471404520791031,0.029072314960043,0.029072314960043,0.0,0.0,0.0430874851962534,0.0,0.0217528987586537,0.0,0.0,0.0140775272573745,0.0,0.0,0.0190430584237914,3.659857554245257e-05,1
0.0471404520791031,0.0323633010135199,0.0323633010135199,0.0790569415042094,0.0790569415042094,0.0215437425981267,0.0242678419058144,0.0555907412721151,0.0,0.0,0.0140775272573745,0.0,0.0,0.0119019115148696,0.0,1
0.0471404520791031,0.0637614011703663,0.0637614011703663,0.0,0.0,0.078993722859798,0.1213392095290724,0.0,0.0,0.0,0.1407752725737459,0.0533760512683623,0.0,0.0241212073368025,0.0009515629641036,1
0.0471404520791031,0.0334331622040494,0.0334331622040494,0.0,0.0,0.0430874851962534,0.0,0.004833977501923,0.0,0.0522708373489316,0.0,0.0533760512683623,0.1280368799328959,0.0444338029888467,0.0,1
0.0,0.029072314960043,0.029072314960043,0.0790569415042094,0.0790569415042094,0.0287249901308356,0.0,0.0435057975173074,0.0,0.0522708373489316,0.0,0.0533760512683623,0.0,0.0190430584237914,0.0,1
0.0471404520791031,0.0475855651265984,0.0475855651265984,0.0790569415042094,0.0790569415042094,0.0646312277943802,0.0242678419058144,0.096679550038461,0.0,0.0522708373489316,0.0,0.0,0.0,0.0279298190215608,0.0,1
0.0,0.0229671288184339,0.0229671288184339,0.0,0.0,0.0,0.0,0.0076860242280576,0.0,0.0,0.0351938181434364,0.0,0.0,0.0222169014944233,3.659857554245257e-05,1
0.0471404520791031,0.0339215770953782,0.0339215770953782,0.0,0.0,0.0143624950654178,0.0,0.0338378425134613,0.0,0.0,0.0211162908860618,0.0,0.0,0.0522097185118949,0.0,1
0.0,0.0284908686608421,0.0284908686608421,0.0790569415042094,0.0790569415042094,0.0359062376635445,0.0485356838116289,0.004833977501923,0.0,0.0,0.0211162908860618,0.0533760512683623,0.0,0.0285645876356872,0.001075998120948,1
0.0471404520791031,0.0285839000687143,0.0285839000687143,0.0,0.0,0.0143624950654178,0.0,0.0084594606283653,0.0,0.0522708373489316,0.0,0.0,0.0,0.0412599599182148,0.0,1
0.0,0.039247625196058,0.0392476251960581,0.0,0.0,0.0430874851962534,0.0728035257174434,0.0096679550038461,0.0,0.0,0.0211162908860618,0.0,0.0,0.0336427365486982,0.0,1
0.0471404520791031,0.0240369900089635,0.0240369900089635,0.0790569415042094,0.0790569415042094,0.0,0.0242678419058144,0.0132934381302883,0.0,0.0,0.0211162908860618,0.0,0.0,0.0222169014944233,0.0015371401727829,1
0.0,0.0295607298513717,0.0295607298513717,0.0,0.0,0.0071812475327089,0.0,0.0124716619549614,0.0,0.0,0.0140775272573745,0.0533760512683623,0.0,0.0317384307063191,0.0,1
0.0471404520791031,0.0438991955896649,0.0438991955896649,0.0,0.0,0.0071812475327089,0.0242678419058144,0.1111814825442302,0.0,0.0,0.049271345400811,0.0,0.0,0.0476076460594787,3.659857554245257e-05,1
0.0471404520791031,0.0610518614160903,0.0610518614160903,0.0,0.0,0.0430874851962534,0.0,0.060811436974192,0.0,0.0,0.1055814544303094,0.0533760512683623,0.0,0.0,0.0819954486453106,-1
0.0471404520791031,0.0672500789655715,0.0672500789655715,0.0,0.0,0.0574499802616713,0.0,0.1353513700538454,0.0,0.0,0.0422325817721237,0.0,0.0,0.0571291752713744,0.0097498605245092,-1
0.0,0.0241300214168357,0.0241300214168357,0.0,0.0,0.0502687327289623,0.0242678419058144,0.0032387649262884,0.0,0.0,0.0070387636286872,0.0,0.0,0.0126953722825276,0.0003659857554244,-1
0.0471404520791031,0.0464226725281967,0.0464226725281967,0.0,0.0,0.0071812475327089,0.0,0.0003867182001538,0.0,0.0,0.0070387636286872,0.0533760512683623,0.0,0.0317384307063191,0.002195914532547,-1
0.0471404520791031,0.0298514530009721,0.0298514530009721,0.0,0.0,0.0502687327289623,0.0,0.0116982255546537,0.0,0.0,0.4715971631220491,0.0,0.0,0.0222169014944233,0.0018884864979904,-1
0.0,0.0287815918104426,0.0287815918104426,0.0,0.0,0.0287249901308356,0.0,0.0145019325057691,0.0,0.0,0.0844651635442475,0.0,0.0,0.0190430584237914,0.004150278466514,-1
0.0,0.051364966071404,0.051364966071404,0.0,0.0,0.0071812475327089,0.0,0.071301168153365,0.0,0.0,0.0211162908860618,0.0,0.0,0.0,0.0,-1
0.0,0.0273279760624404,0.0273279760624404,0.0,0.0,0.0071812475327089,0.0,0.0821776175326919,0.0,0.0,0.0351938181434364,0.0,0.0,0.0190430584237914,0.0,-1
0.0471404520791031,0.0406082095361881,0.0406082095361881,0.0,0.0,0.0646312277943802,0.0242678419058144,0.0725096625288457,0.0,0.0,0.0422325817721237,0.0,0.0,0.0,0.0073197151084904,-1
0.0471404520791031,0.05543509016581,0.05543509016581,0.0,0.0,0.0574499802616713,0.0728035257174434,0.0241698875096152,0.0,0.0,0.0844651635442475,0.0,0.0,0.0650637829479542,0.018372484922311,-1
0.0471404520791031,0.0264558066136391,0.0264558066136391,0.0,0.0,0.0071812475327089,0.0,0.0241698875096152,0.0,0.0,0.049271345400811,0.0,0.0,0.0158692153531595,0.0059216495227687,-1
0.0471404520791031,0.0400267632369872,0.0400267632369872,0.0,0.0,0.0215437425981267,0.0728035257174434,0.0314208537624998,0.0,0.0,0.0140775272573745,0.0533760512683623,0.0,0.0434816500676572,0.0044650262161791,-1
0.0,0.0330494076465769,0.0330494076465769,0.0,0.0,0.0143624950654178,0.0,0.0080727424282114,0.0,0.0522708373489316,0.0,0.0533760512683623,0.1280368799328959,0.0444338029888467,0.0,-1
0.0471404520791031,0.0787859735417166,0.0787859735417166,0.0,0.0,0.078993722859798,0.1213392095290724,0.1256834150499994,0.0,0.0,0.0070387636286872,0.0,0.0,0.0,0.0,-1
0.0471404520791031,0.0237462668593631,0.0237462668593631,0.0,0.0,0.0,0.0,0.0217528987586537,0.0,0.0,0.0070387636286872,0.0533760512683623,0.0,0.0158692153531595,0.0010979572662734,-1
0.0,0.0551443670162096,0.0551443670162096,0.0,0.0,0.078993722859798,0.0728035257174434,0.0628417075249997,0.0,0.0,0.0422325817721237,0.0533760512683623,0.0,0.0595095575743483,0.3740374420438652,-1
0.0471404520791031,0.0421548566920624,0.0421548566920624,0.0,0.0,0.0,0.0728035257174434,0.0241698875096152,0.0,0.0,0.0422325817721237,0.0533760512683623,0.0,0.0,0.0026863354448159,-1
0.0471404520791031,0.0379917011897842,0.0379917011897842,0.0,0.0,0.0071812475327089,0.0242678419058144,0.0531737525211535,0.0,0.0,0.0844651635442475,0.0,0.0,0.064746398640891,0.0073197151084904,-1
0.0471404520791031,0.0564933224303556,0.0564933224303556,0.0,0.0,0.0071812475327089,0.0242678419058144,0.0580077300230766,0.0,0.0522708373489316,0.0,0.0,0.0,0.0555422537360584,0.0,-1
0.0471404520791031,0.0464226725281967,0.0464226725281967,0.0790569415042094,0.0790569415042094,0.0287249901308356,0.0,0.004833977501923,0.0,0.0,0.0211162908860618,0.0533760512683623,0.0,0.0317384307063191,0.0073197151084904,-1
0.0471404520791031,0.0390499334543298,0.0390499334543298,0.0,0.0,0.0574499802616713,0.0,0.0410888087663459,0.0,0.0,0.0422325817721237,0.0533760512683623,0.0,0.0323731993204455,0.0,-1
0.0,0.0218972676279044,0.0218972676279044,0.0,0.0,0.0143624950654178,0.0,0.0157104268812499,0.0,0.0,0.0422325817721237,0.0,0.0,0.0063476861412638,0.0043918290650942,-1
0.0,0.0313050687489743,0.0313050687489743,0.0,0.0,0.0071812475327089,0.0242678419058144,0.0483397750192305,0.0,0.0,0.0140775272573745,0.0533760512683623,0.0,0.0,0.0365985755424524,-1
